Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","7.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","1.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","1.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","1.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","0.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","1.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","1.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2016","2016","%","4.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2022","2022","%","4.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","12.9","X","Figure from international organizations",""
